store_id,total_revenue,avg_transaction,transaction_count,unique_customers,avg_customer_loyalty,total_units,revenue_per_transaction,revenue_per_customer,revenue_rank
262,3544.26,1.804613034623218,1964,657,5.8233197556008145,2308,1.804613034623218,5.394611872146119,272
199,3541.71,1.7429675196850394,2032,759,7.431594488188976,2376,1.7429675196850394,4.666284584980237,273
350,3535.27,1.8480240460010455,1913,669,6.930475692629378,2239,1.8480240460010455,5.28440956651719,274
226,3529.87,1.80279366700715,1958,625,6.728804902962207,2267,1.80279366700715,5.647792,275
118,3517.8,1.713492450073064,2053,624,7.230394544568924,2397,1.713492450073064,5.6375,276
332,3496.45,1.7902969790066563,1953,684,7.200716845878136,2336,1.7902969790066563,5.111769005847953,277
260,3483.94,1.712009828009828,2035,539,8.52039312039312,2385,1.712009828009828,6.463710575139147,278
170,3453.86,1.737354124748491,1988,759,5.725352112676056,2384,1.737354124748491,4.5505401844532285,279
303,3445.79,1.8040785340314136,1910,674,6.671727748691099,2280,1.8040785340314136,5.112448071216617,280
134,3429.82,1.6049695835283109,2137,664,8.649976602714085,2572,1.6049695835283109,5.16539156626506,281
377,3418.23,1.837758064516129,1860,521,8.547311827956989,2239,1.837758064516129,6.560902111324376,282
211,3414.96,1.7317241379310344,1972,642,5.7114604462474645,2350,1.7317241379310344,5.319252336448598,283
130,3411.61,1.6016948356807512,2130,707,6.331924882629108,2484,1.6016948356807512,4.825473833097596,284
327,3401.63,1.7543218153687468,1939,649,7.765858690046415,2373,1.7543218153687468,5.241340523882897,285
189,3398.62,1.6816526472043543,2021,675,7.523998020781791,2428,1.6816526472043543,5.034992592592593,286
218,3393.82,1.8844086618545253,1801,718,7.606329816768462,2083,1.8844086618545253,4.7267688022284124,287
314,3370.45,1.7056933198380566,1976,634,7.701417004048583,2281,1.7056933198380566,5.316167192429022,288
343,3362.66,1.8901967397414277,1779,541,7.682967959527825,2225,1.8901967397414277,6.215637707948244,289
293,3347.6,1.7480939947780678,1915,644,7.407832898172324,2354,1.7480939947780678,5.198136645962733,290
20,3314.69,1.796579945799458,1845,616,8.705691056910569,2188,1.796579945799458,5.38099025974026,291
330,3299.41,1.7700697424892704,1864,624,7.6931330472103,2363,1.7700697424892704,5.287516025641025,292
284,3251.61,1.743490616621984,1865,566,7.710991957104557,2167,1.743490616621984,5.744893992932862,293
360,3248.54,1.7279468085106382,1880,526,7.969148936170213,2199,1.7279468085106382,6.175931558935361,294
205,3227.86,1.804281721632197,1789,551,9.010620458356623,2233,1.804281721632197,5.8581851179673325,295
224,3201.81,1.7797720956086716,1799,523,8.607003891050583,2171,1.7797720956086716,6.122007648183557,296
84,3194.38,1.7945955056179776,1780,607,6.579775280898876,2199,1.7945955056179776,5.262570016474465,297
100,3188.89,1.6643475991649268,1916,687,7.632567849686848,2301,1.6643475991649268,4.641761280931586,298
242,3178.4,1.7540838852097131,1812,574,6.2240618101545255,2189,1.7540838852097131,5.5372822299651565,299
338,3162.54,1.7310016420361247,1827,577,6.517241379310345,2125,1.7310016420361247,5.481005199306759,300
232,3119.27,1.8093213457076567,1724,594,7.791763341067285,1990,1.8093213457076567,5.251296296296296,301
94,3107.17,1.7755257142857144,1750,672,8.530857142857142,2091,1.7755257142857144,4.623764880952381,302
28,3076.02,1.81690490253987,1693,574,7.315416420555227,2104,1.81690490253987,5.358919860627178,303
30,3069.36,1.725328836424958,1779,559,6.329398538504778,2193,1.725328836424958,5.490805008944544,304
203,3044.35,1.7277809307604994,1762,582,6.838251986379115,2103,1.7277809307604994,5.230841924398625,305
90,3041.09,1.73084234490609,1757,506,7.305634604439385,2075,1.73084234490609,6.0100592885375494,306
99,3040.39,1.802246591582691,1687,474,10.16004742145821,2056,1.802246591582691,6.414324894514768,307
237,3032.26,1.73272,1750,608,8.481142857142856,2121,1.73272,4.987269736842106,308
7,3000.81,1.6588225538971808,1809,604,9.100608070757325,2107,1.6588225538971808,4.968228476821192,309
325,2983.24,1.6684787472035794,1788,562,8.303131991051455,2082,1.6684787472035794,5.308256227758006,310
204,2980.03,1.7215655690352398,1731,493,8.234546504910456,2070,1.7215655690352398,6.044685598377282,311
192,2974.77,1.7135771889400921,1736,615,7.620967741935484,2090,1.7135771889400921,4.8370243902439025,312
56,2965.52,1.7444235294117647,1700,619,6.95764705882353,2024,1.7444235294117647,4.790823909531502,313
379,2931.17,1.6550931677018634,1771,549,8.075098814229248,2056,1.6550931677018634,5.339107468123862,314
89,2928.92,1.743404761904762,1680,501,6.9678571428571425,2017,1.743404761904762,5.846147704590819,315
369,2917.45,1.7876531862745098,1632,563,7.994485294117647,1920,1.7876531862745098,5.181971580817051,316
254,2868.26,1.9147263017356477,1498,423,9.31041388518024,1728,1.9147263017356477,6.780756501182034,317
297,2843.73,1.8525928338762214,1535,514,6.364820846905538,1819,1.8525928338762214,5.532548638132296,318
231,2841.51,1.764913043478261,1610,474,6.86583850931677,1933,1.764913043478261,5.994746835443038,319
18,2812.51,1.6881812725090037,1666,592,7.510204081632653,2000,1.6881812725090037,4.750861486486487,320
83,2805.4,1.8300065231572082,1533,611,6.594259621656882,1786,1.8300065231572082,4.591489361702128,321
44,2799.9,1.6567455621301777,1690,519,8.466272189349112,2058,1.6567455621301777,5.394797687861272,322
119,2797.81,1.8891357191087104,1481,424,10.916948008102633,1803,1.8891357191087104,6.598608490566038,323
124,2792.07,1.6511354228267299,1691,516,6.80307510348906,1915,1.6511354228267299,5.410988372093024,324
328,2781.66,1.8324505928853754,1518,460,7.426218708827404,1786,1.8324505928853754,6.047086956521738,325
15,2769.12,1.6843795620437956,1644,500,9.8661800486618,1965,1.6843795620437956,5.53824,326
48,2766.33,1.7055055487053021,1622,690,5.200986436498151,1948,1.7055055487053021,4.009173913043478,327
88,2716.98,1.7758039215686274,1530,675,4.845098039215686,1792,1.7758039215686274,4.025155555555555,328
336,2710.58,1.6898877805486283,1604,460,8.13279301745636,1860,1.6898877805486283,5.892565217391304,329
289,2709.09,1.7764524590163935,1525,464,6.548852459016393,1755,1.7764524590163935,5.8385560344827585,330
60,2694.83,1.6431890243902438,1640,614,6.852439024390244,1949,1.6431890243902438,4.388973941368078,331
138,2679.83,1.5535246376811593,1725,513,10.312463768115942,2052,1.5535246376811593,5.223840155945419,332
382,2633.9,1.654459798994975,1592,620,7.168969849246231,1927,1.654459798994975,4.248225806451613,333
239,2632.06,1.7350428477257744,1517,476,8.945286750164799,1797,1.7350428477257744,5.529537815126051,334
42,2621.34,1.7359867549668875,1510,471,7.352317880794702,1772,1.7359867549668875,5.5654777070063695,335
61,2619.66,1.563976119402985,1675,656,5.4620895522388055,2026,1.563976119402985,3.993384146341463,336
315,2588.77,1.662665382145151,1557,395,8.74373795761079,1890,1.662665382145151,6.553848101265823,337
335,2557.6,1.9375757575757575,1320,393,9.790909090909091,1576,1.9375757575757575,6.507888040712468,338
73,2551.19,1.7978787878787879,1419,385,8.966173361522198,1699,1.7978787878787879,6.626467532467532,339
304,2537.04,1.65171875,1536,545,8.752604166666666,1777,1.65171875,4.655119266055046,340
21,2508.46,1.6162757731958763,1552,590,6.828608247422681,1871,1.6162757731958763,4.251627118644068,341
346,2506.64,1.6857027572293206,1487,449,6.15803631472764,1728,1.6857027572293206,5.58271714922049,342
132,2436.53,1.6850138312586447,1446,590,5.118948824343015,1717,1.6850138312586447,4.12971186440678,343
51,2425.18,1.6050165453342156,1511,552,5.57313037723362,1788,1.6050165453342156,4.393442028985507,344
86,2423.82,1.6937945492662474,1431,514,5.793850454227813,1709,1.6937945492662474,4.715603112840467,345
22,2397.69,1.8289016018306636,1311,577,7.273073989321129,1561,1.8289016018306636,4.155441941074524,346
36,2352.02,1.6575193798449612,1419,488,6.7568710359408035,1653,1.6575193798449612,4.819713114754098,347
76,2350.53,1.6646813031161474,1412,485,7.1784702549575075,1646,1.6646813031161474,4.846453608247423,348
351,2325.74,1.772667682926829,1312,541,6.835365853658536,1482,1.772667682926829,4.298964879852125,349
305,2304.91,1.6220337790288528,1421,436,7.268121041520057,1606,1.6220337790288528,5.286490825688073,350
374,2301.87,1.7101560178306092,1346,431,7.783803863298663,1590,1.7101560178306092,5.3407656612529,351
167,2234.61,1.7791480891719746,1256,464,7.955414012738854,1488,1.7791480891719746,4.8159698275862075,352
117,2183.56,1.649214501510574,1324,503,6.109516616314199,1567,1.649214501510574,4.3410735586481115,353
385,2163.95,1.7119857594936707,1264,419,6.899525316455696,1550,1.7119857594936707,5.164558472553699,354
384,2039.37,1.7180876158382477,1187,412,6.209772535804549,1355,1.7180876158382477,4.949927184466019,355
355,2007.88,1.6662904564315353,1205,342,8.2597510373444,1419,1.6662904564315353,5.870994152046784,356
144,1989.08,1.6438677685950414,1210,556,6.9561983471074385,1407,1.6438677685950414,3.577482014388489,357
137,1961.68,1.6429480737018427,1194,433,7.440536013400335,1418,1.6429480737018427,4.5304387990762125,358
243,1851.39,1.6649190647482015,1112,358,6.116007194244604,1260,1.6649190647482015,5.171480446927375,359
245,1824.42,1.8027865612648222,1012,517,7.7519762845849804,1212,1.8027865612648222,3.5288588007736945,360
221,1813.09,1.6803429101019463,1079,406,9.165894346617238,1272,1.6803429101019463,4.465738916256157,361
153,1786.82,1.5770697263901148,1133,400,7.9443954104148276,1416,1.5770697263901148,4.4670499999999995,362
38,1716.15,1.6581159420289855,1035,387,5.167149758454106,1180,1.6581159420289855,4.434496124031008,363
296,1653.23,1.7795801937567277,929,405,9.439181916038752,1097,1.7795801937567277,4.08204938271605,364
53,1639.25,1.5567426400759734,1053,345,6.136752136752137,1214,1.5567426400759734,4.751449275362319,365
312,1570.02,1.734828729281768,905,218,8.817679558011049,1104,1.734828729281768,7.201926605504587,366
156,1568.91,1.7909931506849317,876,327,5.92351598173516,1149,1.7909931506849317,4.797889908256881,367
185,1562.07,1.608722966014418,971,351,6.76313079299691,1149,1.608722966014418,4.45034188034188,368
108,1488.84,1.6505986696230597,902,429,3.9822616407982263,1053,1.6505986696230597,3.4704895104895104,369
105,1382.31,1.5690238365493756,881,289,6.287173666288309,1050,1.5690238365493756,4.783079584775086,370
370,1175.25,1.8894694533762058,622,295,6.305466237942122,715,1.8894694533762058,3.983898305084746,371
236,1162.69,1.7301934523809526,672,317,5.40625,818,1.7301934523809526,3.6677917981072556,372
178,1041.62,1.5477265973254084,673,258,5.050520059435364,800,1.5477265973254084,4.037286821705426,373
299,950.51,1.6973392857142857,560,230,4.757142857142857,646,1.6973392857142857,4.132652173913043,374
120,935.79,1.7824571428571427,525,249,7.417142857142857,656,1.7824571428571427,3.758192771084337,375
13,688.15,1.46104033970276,471,192,7.698513800424628,551,1.46104033970276,3.584114583333333,376
