product_code,description,type,brand,total_revenue,avg_transaction,total_units
9999967739,PRIVATE LABEL LITE PANCAKE SYRUP,Type 4,Private Label,2231.23,2.8030527638190956,845
3620000489,RAGU RBST ITALIAN MEAT,Type 3,Ragu,2211.88,1.6743981831945496,1511
1510000017,CRMET LONG SPAG,Type 2,Creamette,2178.59,0.8296230007616147,3525
5100012909,PREGO RED PEPPER/GRLIC,Type 3,Prego,2164.64,1.9750364963503648,1213
3620000492,FIVE BROS GARLIC ALFREDO,Type 3,Bertolli,2161.24,2.944468664850136,834
7680828071,BARILLA MOSTACCIOLI,Type 2,Barilla,2148.64,1.1851296194153336,2249
7130000002,RONZONI CUT ZITI,Type 2,Ronzoni,2081.73,1.2166744593804792,2035
9999985165,PRIVATE LABEL BOWTIES,Type 2,Private Label,2078.89,1.1105181623931624,2189
5150002682,SMUCKER BLUEBRY FRUIT SYR,Type 4,Smuckers,2075.77,2.5252676399026766,842
7680851917,BARILLA ELBOW Type 2,Type 2,Barilla,2075.75,1.104709952102182,2124
5100012013,(S)PREGO RICOTTA PARMESAN,Type 3,Prego,2058.94,1.991237911025145,1136
3620001879,BERTOLLI BASIL DCD SPICE,Type 3,Ragu,2043.53,3.1487365177195685,680
4300000036,LOG CABIN ORIG SYRUP,Type 4,Log Cabin,2034.94,2.299367231638418,892
5100010546,PREGO RST GARLIC PARMESAN,Type 3,Prego,2031.7,1.9899118511263467,1121
7680850295,BARILLA MINI PENNE Type 2,Type 2,Barilla,2029.62,1.1473261729790842,2048
9999969367,PRIVATE LABEL LT CORN SYRUP PLASTIC,Type 4,Private Label,2020.03,2.9662701908957416,805
9999985047,PRIVATE LABEL PENNE RIGATE,Type 2,Private Label Premium,2007.6299999999999,1.077054721030043,2242
5100013281,PREGO MINI MEATBALL Type 2,Type 3,Prego,1999.45,2.054933196300103,1112
1510000003,CREAMETTE JUMBO ELBOW MAC,Type 2,Creamette,1998.53,1.2359492888064316,1896
5390002025,CARYS PURE MAPLE SYRUP,Type 4,Cary's,1989.0,6.08256880733945,350
1510000162,CREAMETTE SPAGHETTI,Type 2,Creamette,1978.49,2.1670208105147863,990
1160000004,ALAGA REAL CANE FLV SYRUP,Type 4,Alaga,1976.99,2.844589928057554,726
3250046100,WH LILY BM PANCAKE MIX,Type 1,White Lily,1939.2,1.013166144200627,3213
7680850294,(S)BARILLA RIGATONI Type 2,Type 2,Barilla,1915.76,1.2179020979020978,1947
3800007266,KELL EGGO SYRUP ORIGINAL,Type 4,Kellogg,1913.68,3.142331691297209,612
3340060980,LIGHT N FLUFFY X-WIDE NOODLES,Type 2,San Giorgio,1910.4,1.0607440310938367,2081
9999985134,PRIVATE LABEL LINGUINE,Type 2,Private Label,1888.18,1.0607752808988764,2290
7680851613,BARILLA ELBOW Type 2,Type 2,Barilla,1865.97,1.0899357476635514,2044
9999981142,PRIVATE LABEL Type 2 SCE TOMATO BASIL,Type 3,Private Label Premium,1861.37,2.828829787234042,736
7173000716,NO YOLKS BROAD EGG NOODLE,Type 2,No Yolks,1851.24,2.032096597145993,988
1510000236,CREAMETTE PENNE RIGATE,Type 2,Creamette,1840.05,1.1330357142857144,1860
7173000729,NO YOLKS DMPLNGS EGG NDLS,Type 2,No Yolks,1834.39,1.0899524658348188,2191
1510000073,CREAMETTE SHELL MEDIUM,Type 2,Creamette,1834.03,1.1893839169909208,1794
7680851699,BARILLA PORCINI MUSHRM TO,Type 2,Barilla,1829.1100000000001,2.857984375,699
3620000494,BERTOLLI Type 2 RSTD RD PR,Type 3,Bertolli,1827.8999999999999,3.146127366609294,627
5100013829,PREGO Type 2 BAKE SAUC,Type 3,Prego,1826.97,2.682775330396476,717
9999985050,PRIVATE LABEL FUSILLI-ROTINI-SPRL,Type 2,Private Label Premium,1825.66,1.0273832301631964,2041
9999985766,PRIVATE LABEL ITALIAN TRI COLORE CRE,Type 2,Private Label Premium,1822.0,2.2084848484848485,934
4144900186,KRUSTEAZ BELGIAN WAFFLE,Type 1,Krusteaz,1805.15,2.3627617801047123,804
2700042292,HUNTS LIGHT TRAD SPAG SCE,Type 3,Hunt's,1743.27,1.3216603487490524,1773
7130000063,RONZONI TRI COLOR ROTINI,Type 2,Ronzoni,1724.78,1.7690051282051282,1194
7520000980,NRTHWDS LITE RED CAL SYRU,Type 4,Northwoods,1711.48,1.5891179201485608,1103
9999985130,PRIVATE LABEL RST GARLIC & HERB THIN,Type 2,Private Label Premium,1706.4,2.133,938
9999984346,PRIVATE LABEL PANCAKE & WAFFLE MIX,Type 1,Private Label Premium,1698.77,2.166798469387755,818
9999970114,PRIVATE LABEL DARK CORN SYRUP,Type 4,Private Label,1686.4299999999998,1.6664328063241105,1167
7130000017,RONZONI LINGUINE NO 17,Type 2,Ronzoni,1683.21,1.1937659574468085,1766
7130000035,RONZONI ELBOW MACARONI,Type 2,Ronzoni,1672.76,1.1465113091158328,1734
9999984381,PRIVATE LABEL FARFALLE BOX,Type 2,Private Label,1662.1,1.0184436274509803,1898
1510002582,PEN DTCH KLUSKI EGG NDLES,Type 2,Pennsylvania Dutch,1661.45,2.1577272727272727,1003
9999981174,PRIVATE LABEL SPAGHETTI,Type 2,Private Label Value,1653.78,2.0854728877679696,845
7130000066,RONZONI BOW TIES,Type 2,Ronzoni,1647.06,1.1098787061994608,1676
7520000912,RDNBRY CANE PTCH SYRUP,Type 4,Northwoods,1645.06,1.863035107587769,924
7520000937,NRTHWDS BTR MPL FLV SYRUP,Type 4,Northwoods,1642.4,1.1421418636995828,1487
9999985093,PRIVATE LABEL ORZO MACARONI,Type 2,Private Label Premium,1624.79,1.1731335740072202,1623
7130000075,RONZONI ROTINI,Type 2,Ronzoni,1615.35,1.1171161825726141,1664
7130000022,RONZONI MEDIUM SHELLS,Type 2,Ronzoni,1604.71,1.1245339873861249,1679
4144900128,KRUSTEAZ BLUEBRY PANCAKE,Type 1,Krusteaz,1578.38,2.3314327917282127,697
9999908441,PRIVATE LABEL ELBOW MACARONI,Type 2,Private Label Value,1556.46,2.176867132867133,795
7130000135,RONZONI FETTUCCINE FLORENTINE,Type 2,Ronzoni,1524.48,1.6845082872928177,1055
9999985046,PRIVATE LABEL PENNE LISCE MOSTACCIO,Type 2,Private Label Premium,1521.54,1.056625,1701
7130000136,RONZONI\ROASTED GAR FETT,Type 2,Ronzoni,1505.12,1.7875534441805225,961
3340060983,LIGHT N FLUFFY WIDE NOODLES,Type 2,San Giorgio,1500.79,1.0697006414825374,1617
2920000215,MUELLERS SEA SHELL,Type 2,Mueller,1496.24,1.2510367892976588,1576
9999981143,PRIVATE LABEL VID ONION/PEPPER SAUCE,Type 3,Private Label Premium,1491.78,2.7222262773722625,594
2066200021,NEWMN OWN MARINARA W/MSHRM SCE,Type 3,Newman's,1474.08,2.7918181818181815,587
7151800026,HOD MILL VEGGIE ROTINI,Type 2,Hodgson Mills,1447.89,2.2587987519500783,741
2920000205,MUELLER FETTUCCINE Type 2,Type 2,Mueller,1443.2,1.143581616481775,1749
3340060709,SAN GIORGI THIN SPAGHETTI,Type 2,San Giorgio,1440.6299999999999,0.7720418006430868,2731
9999973863,PRIVATE LABEL LT CORN SYRUP PLASTIC,Type 4,Private Label,1418.13,2.942178423236515,576
7520000984,OLD PLANTATION MOLASSES,Type 4,Northwoods,1414.06,2.037550432276657,749
7680851700,BARILLA RICOTTA ASPARAGUS,Type 2,Barilla,1410.79,2.771689587426326,536
1510000027,CREAMETTE X-WIDE NOODLE,Type 2,Creamette,1406.99,1.69109375,893
7130000036,RONZONI CVTPPI ELBW TWIST,Type 2,Ronzoni,1406.37,0.9974255319148936,1750
7130000010,RONZONI VERMICELLI #10,Type 2,Ronzoni,1376.49,1.2213753327417924,1461
9999985054,PRIVATE LABEL CAMPANELLE,Type 2,Private Label Premium,1372.34,1.0105596465390279,1527
3340060110,SAN GIORGIO VERMICELI,Type 2,San Giorgio,1361.63,1.3005062082139447,1424
7130000076,RONZONI PENNE RIGATE,Type 2,Ronzoni,1360.9,1.1256410256410256,1429
9999985058,PRIVATE LABEL DITALLINI MACARONI,Type 2,Private Label Premium,1353.67,1.142337552742616,1356
7130000088,RONZONI SPAGHETTI,Type 2,Ronzoni,1349.7,0.8747245625405056,2272
7130000124,RONZONI ROTELLE,Type 2,Ronzoni,1348.71,1.1314681208053692,1377
2920000703,MUELLER O/F EGG NDL WIDE,Type 2,Mueller,1344.86,1.0681969817315329,1664
4146031120,PIONEER NF BTRMLK PNCK MX,Type 1,Pioneer,1332.69,1.8432780082987552,782
2920000153,MUELLERS TRI COLOR TWISTS,Type 2,Mueller,1326.46,1.1811754229741764,1651
3250041100,WHT LILY BLUBRY PNCK MIX,Type 1,White Lily,1321.46,1.152101133391456,1749
7130000001,RONZONI ZITI RIGATI,Type 2,Ronzoni,1304.94,1.217294776119403,1300
4112907790,CLASSICO SWEET BASIL MARI,Type 3,Classico,1303.99,2.904209354120267,489
1510000013,CREAMETTE VERMICELLI,Type 2,Creamette,1295.3999999999999,1.2863952333664348,1257
9999985039,PRIVATE LABEL BUCATINI PERCIATELLI,Type 2,Private Label Premium,1295.18,1.2772978303747535,1436
9999981141,PRIVATE LABEL Type 3 6 CHEESE,Type 3,Private Label Premium,1278.65,2.80405701754386,510
7680852009,BARILLA FIORI SHORT CUT,Type 2,Barilla,1276.94,1.0914017094017094,1306
7173000728,NO YOLKS BROAD EGG NOODLE,Type 2,No Yolks,1269.18,1.0403114754098362,1513
7130000027,RONZONI\RIGATONI NOODLES,Type 2,Ronzoni,1265.26,1.2502569169960474,1281
7520000974,NRTHWDS MPL FLV SYRUP,Type 4,Northwoods,1262.48,1.1435507246376813,1183
7680852180,BARILLA SPAGHETTI RIGATI,Type 2,Barilla,1257.48,1.178519212746017,1354
7680851433,BARILLA CAMPANELLE Type 2,Type 2,Barilla,1257.07,1.1075506607929515,1245
1800028035,HNGRY JK COMP BTRMLK 4PK,Type 1,Hungry Jack,1256.85,1.9981717011128775,645
9999972255,PRIVATE LABEL LITE PANCAKE SYRUP,Type 4,Private Label,1253.84,1.3778461538461537,916
9999984489,PRIVATE LABEL BLK OLIVE TAPENADE,Type 3,Private Label Premium,1251.17,4.0754723127035835,317
4800105230,KARO GREEN LABEL SYRUP,Type 4,Karo,1244.8899999999999,4.576801470588235,287
1510002700,HEALTHY HARVEST ROTINI,Type 2,Healthy Harvest,1239.05,1.6950068399452805,815
9999985488,PRIVATE LABEL ITAL NESTED ANGEL HAIR,Type 2,Private Label Premium,1231.48,2.6655411255411257,486
6414404236,CHEF PIZZA SAUCE CHEESE,Type 3,Chef Pizza,1226.27,1.916046875,915
1800028066,H J BUTTERMILK PANCK MIX,Type 1,Hungry Jack,1215.45,2.1979204339963836,561
9999981140,PRIVATE LABEL 3 MUSHROOM Type 3,Type 3,Private Label Premium,1202.39,2.7141986455981946,487
9999985056,PRIVATE LABEL CAVATAPPI Type 2,Type 2,Private Label Premium,1199.19,1.071662198391421,1341
4800105110,KARO RED LABEL SYRUP,Type 4,Karo,1196.79,2.3059537572254336,549
9999981144,PRIVATE LABEL GARLIC/SUNTOMATO SAUCE,Type 3,Private Label Premium,1159.3,2.8002415458937198,460
1800028063,H J PANCAKE ORIGINAL MIX,Type 1,Hungry Jack,1158.1499999999999,2.20180608365019,545
7680850643,(S)BARILLA GEMELLI Type 2,Type 2,Barilla,1147.42,1.095912129894938,1207
9999985131,PRIVATE LABEL IMPORTED LASAGNA,Type 2,Private Label Premium,1134.36,2.7008571428571426,518
2920000812,MUELR MED EGG NOODLE,Type 2,Mueller,1132.17,1.6243472022955525,870
2920000217,MUELLERS ROTINI TWISTS,Type 2,Mueller,1109.06,1.156475495307612,1265
9999981586,PRIVATE LABEL BRUSCHETTA ORIGINAL,Type 3,Private Label Premium,1098.31,3.4109006211180124,337
4800105210,KARO WAFFLE SYRUP,Type 4,Karo,1097.54,2.3963755458515283,473
7130000086,RONZONI MOSTACCIOLI RGATI,Type 2,Ronzoni,1079.7,1.3296798029556651,951
7680851798,BARILLA MEDIUM SHELLS,Type 2,Barilla,1070.8799999999999,1.0730260521042083,1208
2920000771,MUELLERS BOW TIES,Type 2,Mueller,1063.1599999999999,1.0870756646216768,1324
9999985137,PRIVATE LABEL ITALIAN MANICOTTI,Type 2,Private Label Premium,1044.35,1.743489148580968,733
4149000246,PENNANT WAFFLE SYRUP,Type 4,Pennant,1038.5,2.496394230769231,432
3000005950,AUNT JEM SYRUP REG,Type 4,Aunt Jemima,1038.37,2.392557603686636,437
4732530205,MUELLER MINI PENNE,Type 2,Mueller,1033.71,1.0712020725388602,1270
4149000101,BOB WHT GOLDEN SYRUP,Type 4,Pennant,1030.82,1.933996247654784,610
566300028,MILLER CANE SYRUP,Type 4,Miller,1023.9300000000001,3.1122492401215807,367
9999985049,PRIVATE LABEL RIGATONI(MANICHE R),Type 2,Private Label Premium,1015.51,1.0861069518716577,1135
7468300009,MGF HNY BUCKWHEAT PNCK MX,Type 1,Maple Grove,995.48,2.9627380952380955,366
3340061126,LIGHT N FLUFFY RIPPLETS,Type 2,San Giorgio,993.8199999999999,1.4217739628040056,823
1510000026,CRMET EGG NOODLES-WIDE,Type 2,Creamette,991.16,1.7327972027972027,625
3340060198,SAN GIORGIO N/EGG FETTCCN,Type 2,San Giorgio,990.88,1.3247058823529412,930
2400033503,BRER RABBIT GOLD MOLAS,Type 4,Brier Rabbit,983.2900000000001,2.4520947630922696,429
9999985053,PRIVATE LABEL CONCHIGLIE RIGATE SHL,Type 2,Private Label Premium,982.02,1.0402754237288134,1108
3620004153,CARB OPTIONS DBL CHDR SCE,Type 3,Ragu,977.23,3.1831596091205214,327
7151800023,H M WHL WHEAT FETTUCCINI,Type 2,Hodgson Mills,956.88,2.0489935760171307,522
2920000216,MUELLERS READY CUT,Type 2,Mueller,948.9100000000001,1.2026742712294045,1078
3620004155,CARB OP RAGU GARDEN STYLE,Type 3,Ragu,935.8700000000001,3.1405033557046984,313
6172005230,KARO GREEN LABEL SYRUP,Type 4,Karo,917.8499999999999,4.543811881188119,211
4800105010,KARO BLUE LABEL SYRUP,Type 4,Karo,911.61,2.463810810810811,399
9999985059,PRIVATE LABEL STARS MACARONI,Type 2,Private Label Premium,894.68,1.0924053724053724,888
4420930321,M BTTRWRTH PCKE MX OLD F,Type 1,Mrs Butterworth,881.0500000000001,1.653001876172608,555
1800028036,HNGRY JK BLUEBRY COMP 4PK,Type 1,Hungry Jack,878.89,2.0250921658986174,444
7468300008,MPL GRV PANCKE MIX BTR/HN,Type 1,Maple Grove,859.98,2.8955555555555557,316
7680852007,BARILLA PIPETTE Type 2,Type 2,Barilla,857.01,1.1336111111111111,877
3620004152,CARB OPTIONS ALFREDO SCE,Type 3,Ragu,856.1300000000001,3.1826394052044615,287
7130000020,RONZONI ANGEL HAIR Type 2,Type 2,Ronzoni,852.57,1.1352463382157125,941
3340060208,SAN GRGO SPAGHETTI,Type 2,San Giorgio,832.0500000000001,2.2795890410958908,407
1510000014,CREAMETTE ROTINI RAINBOW,Type 2,Creamette,822.51,1.165028328611898,824
5150002683,SMUCKER BOYSENBERRY SYRUP,Type 4,Smuckers,818.86,2.504159021406728,338
9999985040,PRIVATE LABEL GEMELLI MACARONI,Type 2,Private Label Premium,807.63,1.047509727626459,894
5150002681,SMUCKERS BLACKBERRY SYRUP,Type 4,Smuckers,793.91,2.488746081504702,323
7173000731,NO YOLKS FINE EGG NOODLES,Type 2,No Yolks,789.64,1.1874285714285715,946
9999981588,PRIVATE LABEL TAPENADE-GRN OLV&TOM,Type 3,Private Label Premium,783.1,3.8014563106796118,216
7468300312,VERMONT 100% PURE MAPLE SYRUP,Type 4,Maple Grove,777.34,8.637111111111112,96
1760004476,BRUCES SWT POT PANCK MX,Type 1,Bruce's,769.11,4.069365079365079,219
9999973092,PRIVATE LABEL FF Type 2 SC TOM&HERB,Type 3,Private Label,761.94,1.5423886639676114,612
2400033523,SOBRAB BKSTRP MOLASSES,Type 4,Sobrab Bkstrp,758.41,2.0665122615803813,399
1510000327,CREAMETTE BOW TIES,Type 2,Creamette,755.17,1.1635901386748844,771
1510002701,CRMET HLTHY HRVST ELBOWS,Type 2,Healthy Harvest,751.78,1.6743429844097995,486
7130000141,RONZONI LMN PPR ANGL HAIR,Type 2,Ronzoni,749.67,1.7353472222222222,496
4149001111,BOB WHT CRYS WHT SYR PLST,Type 4,Pennant,738.55,3.0022357723577233,279
4149080982,PENNANT LITE SYRUP,Type 4,Pennant,735.1,2.475084175084175,306
7151802022,HODGSON BUTERMILK PANC,Type 1,Hodgson Mills,727.2,2.2867924528301886,336
1800000959,PILL H J LTE BUTTER SYRUP,Type 4,Hungry Jack,718.62,3.422,214
7151800020,H M WHL WHT EGG NOODLES,Type 2,Hodgson Mills,691.55,2.0044927536231882,365
5150002685,SMUCKER STRAWBERRY SYRUP,Type 4,Smuckers,661.39,2.6668951612903227,259
4149000247,PENNANT SYRUP BTR MAPLE,Type 4,Pennant,653.46,2.4202222222222223,272
7151800018,H M WHL WHT ELBOW MACARONI,Type 2,Hodgson Mills,641.74,1.8387965616045845,364
7582281003,CLASSIQUE FARE BELGN WAFF MIX,Type 1,Classique,641.38,3.8405988023952093,204
3340060833,SAN GRGO MANICOTTI,Type 2,San Giorgio,641.11,1.991024844720497,388
9999985215,PRIVATE LABEL GEMELLI,Type 2,Private Label,638.69,1.0219040000000001,677
8721601002,MICHELES BUTTER PECAN SYR,Type 4,Michele's,635.89,3.8077245508982034,169
8532801985,CANDONI PESTO CLASSICO,Type 3,Candoni,635.49,4.3526712328767125,151
4149000102,BOB WHT CRYST WHT SYRUP,Type 4,Pennant,621.75,1.6987704918032787,368
3340060179,SAN GRGO RIPPLED LASAGNA,Type 2,San Giorgio,620.24,1.9815974440894568,358
4119606063,PROGRESSO RED CLAM SAUCE,Type 3,Classico,619.9399999999999,3.387650273224043,226
9999985055,PRIVATE LABEL TORTIGLIONI PSTA,Type 2,Private Label Premium,610.9,1.069877408056042,695
9999985066,PRIVATE LABEL ACINI DE PEPE SOUP CUT,Type 2,Private Label Premium,584.89,1.1792137096774193,602
7130000012,RONZONI ANGEL HAIR Type 2,Type 2,Ronzoni,581.65,1.3685882352941177,521
1510000401,CREAMETTE FETTUCCINE,Type 2,Creamette,580.78,1.2252742616033754,576
7130000011,RONZONI CAPELLINI,Type 2,Ronzoni,569.25,1.3816747572815533,487
9999985045,PRIVATE LABEL ORECCHIETTE MACARON,Type 2,Private Label Premium,568.74,0.982279792746114,625
7130000140,RONZONI TOM BSL LINGUINE,Type 2,Ronzoni,562.36,1.6159770114942529,370
2066200266,NEWMANS OWN VODKA SAUCE,Type 3,Newman's,554.65,2.705609756097561,219
7151802024,HODGSON  BUCKWHEAT PAN,Type 1,Hodgson Mills,549.4,2.206425702811245,265
1510002703,HEALTHY HARVEST THIN SPAG,Type 2,Healthy Harvest,549.34,1.976043165467626,329
9999985217,PRIVATE LABEL ALPHABETS,Type 2,Private Label,541.59,1.0536770428015565,572
6172005140,KARO LITE RD CORN SYRUP,Type 4,Karo,518.68,4.3955932203389825,124
1510000072,CREAMETTE KDS CLB TWISTS,Type 2,Creamette,515.0699999999999,1.07755230125523,524
8016301100,DEFINO NO BOIL LASAGNA,Type 2,Defino,507.45,2.7729508196721313,255
2800069180,MAGGI SPAETZLE IMPORT,Type 2,Maggi Spaetzle,505.15999999999997,4.470442477876106,138
4112907787,CLASSICO TOMATO ALFREDO,Type 3,Classico,499.35,2.9373529411764707,188
9999908446,PRIVATE LABEL SPAGHETTI,Type 2,Private Label Value,493.90999999999997,2.0928389830508474,250
4800105140,KARO LITE RD CORN SYRUP,Type 4,Karo,485.26,4.493148148148148,114
9999969754,PRIVATE LABEL HM STY SPAG SCE REG,Type 3,Private Label,476.08,1.5065822784810126,437
9999969755,PRIVATE LABEL HM STY SPAG SCE MUSH,Type 3,Private Label,472.3,1.4622291021671827,407
1600047120,BISQ.SHAKE&POUR PANCAKE-O,Type 1,Bisquick,465.52000000000004,1.3896119402985077,428
7130000126,RONZONI GERMELLI,Type 2,Ronzoni,440.8,1.1881401617250673,417
7468309948,EMERILS PUTTANESCA SAUCE,Type 3,Emeril's,434.19,3.169270072992701,153
9999985003,PRIVATE LABEL LEMON PEPPER PENNE RIG,Type 2,Private Label Premium,429.84,2.11743842364532,230
1330052501,M W FLAPSTAX BTRMLK-POUCH,Type 1,M W Flapstax,417.45,1.1759154929577464,615
2409407007,DECECCO LINGUINE,Type 2,Dececco,407.58,2.4405988023952094,192
1510000018,CRMET VERMICELLI,Type 2,Creamette,402.71999999999997,0.8679310344827585,692
1510000048,CREAMETTE THIN VERMICELLI,Type 2,Creamette,401.57,1.8764953271028038,234
2409407012,DECECCO SPAGHETTI    16OZ,Type 2,Dececco,399.34,2.480372670807453,196
8721601001,MICHELES MAPLE CREME SYRU,Type 4,Michele's,393.72,3.9372000000000003,104
8721601000,MICHELES HONEY CREME SYRU,Type 4,Michele's,390.41,3.827549019607843,103
7130000047,RONZONI ORZO NO 47,Type 2,Ronzoni,388.92,1.2230188679245284,367
7065070052,NOTTA Type 2 LINGUINE,Type 2,Notta,388.44000000000005,2.9427272727272733,156
9999981173,PRIVATE LABEL ELBOW MACARONI,Type 2,Private Label Value,380.26,2.0444086021505377,196
7680851829,BARILLA TRI-COLOR ROTINI,Type 2,Barilla,377.21000000000004,1.3052249134948097,356
2920000164,MUELLER Type 2 RUFFLES,Type 2,Mueller,364.32,0.9663660477453581,517
9999981587,PRIVATE LABEL BRUSCHETA W/ONIONS,Type 3,Private Label Premium,354.97,3.348773584905661,109
2409407009,DECECCO CAPELLINI    16OZ,Type 2,Dececco,354.28,2.567246376811594,172
8147534789,AL DENTE SPINACH FETTUCINI,Type 2,Al Dente,354.17,4.118255813953488,93
1510000069,CREAMETTE KDS CLB ELBOW S,Type 2,Creamette,353.09,1.1244904458598726,344
4149000002,PENNANT WAFFLE SYRUP,Type 4,Pennant,340.20000000000005,1.35,252
8283244016,MOONLITE SORGHUM,Type 4,Moonlite,339.56,4.2445,84
7151800017,*HODGE WHEAT LASAGNA,Type 2,Hodgson Mills,338.97,1.8727624309392266,213
3340060171,SAN GIORGIO FARFALLE,Type 2,San Giorgio,337.84,1.4376170212765957,272
1600047110,BISQ SHK N PR BLUBRY PNCK,Type 1,Bisquick,332.92,1.2854054054054054,308
3340060175,SAN GRGO MOST RIGATI,Type 2,San Giorgio,309.28,1.3160851063829786,271
3340061152,SAN GRGO JUMBO SHELLS,Type 2,San Giorgio,297.54,2.187794117647059,162
9999969753,PRIVATE LABEL HM STY SPAG SCE MEAT,Type 3,Private Label,294.13,1.5645212765957446,226
1510000039,CREAMETTE MOSTACCIOLI,Type 2,Creamette,293.61,1.2441101694915255,275
1510000016,CREAMETTE WAGON WHEELS,Type 2,Creamette,293.53,1.1034962406015036,279
3340061198,SAN GRGO FETTUCCINI NDLS,Type 2,San Giorgio,288.35,2.1202205882352945,169
7067000751,DAVINCI ANGEL HAIR NESTS,Type 2,DaVinci,285.87,1.743109756097561,179
5100013828,PREGO MUSRM GAR&ONION SCE,Type 3,Prego,284.16,2.8134653465346537,108
3340060708,SAN GIORGI SPAGHETTI,Type 2,San Giorgio,278.54,0.734934036939314,588
9999985216,PRIVATE LABEL ORZO,Type 2,Private Label,276.74,1.1388477366255145,289
3340060177,SAN GIORGI TRIO ITALIANO,Type 2,San Giorgio,274.78,1.4694117647058822,227
4112907776,CLSCO SAUCE FLORENTINE,Type 3,Classico,272.54,2.9623913043478263,106
8532801989,CNDO PESTO/SUNDRIED TOMS,Type 3,Candoni,267.33000000000004,4.112769230769231,67
7306000210,HSE HERB BLKSTRP MOLASSES,Type 4,HSE,263.31,2.8620652173913044,99
3620001374,RAGU ROBUSTO TOM O/OIL GA,Type 3,Ragu,237.74,1.686099290780142,151
2066200026,NWMN DIAVOLO SPCY SMR SCE,Type 3,Newman's,231.91,3.0118181818181817,95
4732530208,ITALIAN MOSTACCIOLI,Type 2,Mueller,231.73999999999998,1.0164035087719296,316
9999908451,PRIVATE LABEL X WIDE EGG NOODLES,Type 2,Private Label Value,229.5,0.9444444444444444,282
2066200035,NEWMN OWN GARLIC&PPR SCE,Type 3,Newman's,226.56,2.9423376623376623,88
2409407041,DECECCO PENNE RIGATE 16OZ,Type 2,Dececco,218.0,2.247422680412371,110
7171000670,R&F KLUSKI NOODLES,Type 2,R&F,213.17999999999998,2.960833333333333,102
5150002684,SMUCK RED RASPBERRY SYRUP,Type 4,Smuckers,211.38,2.6096296296296297,82
601011301,BARILLA LASAG&CASS SAUCE,Type 3,Barilla,208.19,3.652456140350877,77
7107201136,ALESSI RASP WHT BALSAMIC,Type 2,Alessi,203.38,2.9054285714285712,79
2409407093,DECECCO FARFALLE BOW TIES,Type 2,Dececco,195.76,2.10494623655914,94
4300000066,LOG CABIN CNTRY KIT SYRUP,Type 4,Log Cabin,194.97,2.532077922077922,83
3620001367,RAGU PARMESAN & MOZZ,Type 3,Ragu,194.48,2.068936170212766,112
2409407118,DECECCO ZITA MACARONI,Type 2,Dececco,193.28,2.477948717948718,92
1480071116,GRANDMA MOLASES-GREEN,Type 4,Grandma Molases,192.4,3.154098360655738,80
2409407006,DECECCO FETTUCINI,Type 2,Dececco,191.56,2.5205263157894735,94
3340060135,SAN GRGO ELBOW MACARONI,Type 2,San Giorgio,186.52,1.1730817610062894,193
2409407024,DE CECCO Type 2 RIGATONI,Type 2,Dececco,178.34,2.702121212121212,86
601011294,BARILLA ARRABBIATA SPCY P,Type 3,Barilla,172.24,2.7780645161290325,68
9690600226,MOM S Type 3 ORIG,Type 3,Mom's,171.55,8.5775,25
7067000840,DAVINCI REGULR TORTELLINI,Type 2,DaVinci,168.91,2.815166666666667,74
3905931733,SPRTR SUGAR FREE SYRUP,Type 4,Spring Tree,167.2,1.92183908045977,90
4420929012,M BTTRWRTH LITE SYRUP,Type 4,Mrs Butterworth,161.92000000000002,2.416716417910448,67
6971911131,PATTY  MARINARA SAUCE,Type 3,Patsy's,159.8,8.410526315789474,20
4380045005,CONTADINA MARINARA SAUCE,Type 3,Buitoni,155.76,4.450285714285714,46
2409407034,DECECCO FUSILLI      16OZ,Type 2,Dececco,155.41,2.0721333333333334,79
2409407040,DECECCO PENNE REGATE 16OZ,Type 2,Dececco,154.54,2.3415151515151513,76
7067000735,DA VINCI FARFALLE MEDIA B,Type 2,DaVinci,150.56,1.185511811023622,154
1600015760,BC PANCAKE MIX BUTTERMILK,Type 1,Bisquick,144.19,1.1722764227642277,171
7067000726,DAVINCI\Type 2 SPAGHETTI,Type 2,DaVinci,138.68,1.4151020408163266,117
8147532456,AL DENTE EGG FETTUCINI,Type 2,Al Dente,126.57000000000001,4.219,33
7468330800,MPL GRV PURE SYRP JUG,Type 4,Maple Grove,124.83000000000001,7.801875000000001,17
7067000843,DAVINCI MULTCLR TORTELLIN,Type 2,DaVinci,123.66,2.7479999999999998,54
5390002015,CARY PURE MAPLE SYRUP,Type 4,Cary's,120.62,4.020666666666667,30
7067000725,DA VINCI SPAG/VERMICELLI,Type 2,DaVinci,119.45,1.3272222222222223,105
7680851437,BARILLA CELLENTANI Type 2,Type 2,Barilla,119.44,1.2572631578947369,109
3191900520,FIFTY 50 REDUCD CAL SYRUP MPLE,Type 4,Fifty 50,118.75,2.761627906976744,45
1510000042,CREAMETTE SPAGHETTI THIN,Type 2,Creamette,113.64,2.1853846153846153,55
5150004231,SMUCKERS SUGARFREE MAPLE,Type 4,Smuckers,111.7,2.482222222222222,46
3340061193,SAN GRGO FETTUCCINI FLORENTINE,Type 2,San Giorgio,111.21,2.2695918367346937,60
4300000026,LOG CABIN SYRUP REG,Type 4,Log Cabin,108.19000000000001,3.49,31
